       1       8   19.166567356   21.784259325
       1       9   19.170774813   21.805546540
       1      10   28.615372639   30.879107575
       1      11   28.654244244   31.290801222
       1      12   28.701958449   31.120523827
  0.750000000  0.750000000  0.000000000      12
       1       1  -39.376749932  -49.532173427
       1       2  -18.870816317  -24.738094384
       1       3   -1.099414582   -4.678332957
       1       4   -0.187276580   -3.654860037
       1       5   -0.187274941   -3.654858397
       1       6   11.257633636   13.375778712
       1       7   18.560621859   20.474408566
       1       8   19.452244170   21.953847596
       1       9   20.271455053   23.038291458
       1      10   20.271455854   23.038292259
       1      11   32.609787556   35.229577859
       1      12   32.609788219   35.229578523
  0.750000000  0.750000000  0.250000000      12
       1       1  -39.347067598  -49.507080290
       1       2  -18.615643715  -24.446494375
       1       3   -2.034413939   -5.777256903
       1       4   -0.838085790   -4.396201333
       1       5   -0.302526998   -3.797029848
       1       6   12.778871470   15.018017762
       1       7   15.599050027   18.041987331
       1       8   18.465280630   20.951094150
       1       9   19.275939907   22.009701983
       1      10   23.715689637   26.146782607
       1      11   32.536890582   35.190725481
       1      12   33.251484607   35.834814138
  0.750000000  0.750000000  0.500000000      12
       1       1  -39.356067383  -49.495896079
       1       2  -18.720679937  -24.563889004
       1       3   -1.523841818   -5.212208641
       1       4   -1.002492296   -4.584577591
       1       5    0.077240708   -3.353001832
       1       6   11.913849206   14.068333629
       1       7   15.558625387   17.961400236
       1       8   19.166565565   21.784160698
       1       9   19.170775275   21.805523762
       1      10   28.615372995   30.878938234
       1      11   28.654245675   31.290777498
       1      12   28.701958528   31.120726984
  0.750000000  0.750000000  0.750000000      12
       1       1  -39.387180749  -49.502822697
       1       2  -18.967689521  -24.846892592
       1       3   -1.038334242   -4.647916112
       1       4    0.196484673   -3.205053833
       1       5    0.196486355   -3.205052151
       1       6   10.205594979   12.164204193
       1       7   17.692183343   20.095835882
       1       8   20.240320092   22.838008065
       1       9   20.240323526   22.838011499
       1      10   26.635839339   29.159331651
       1      11   27.212405191   29.588913051
       1      12   27.212406654   29.588914514
